7.861621	+095.973	+0.677113
7.861426	+085.964	+0.679177
7.861230	+072.710	+0.679896
7.861426	+057.896	+0.684223
7.861719	+041.503	+0.683652
7.861133	+024.087	+0.683332
7.861328	+005.916	+0.677226
7.861523	-012.412	+0.672903
7.861719	-031.571	+0.675179
7.861523	-050.206	+0.674635
7.861230	-068.917	+0.672955
7.861426	-085.784	+0.669499
7.861426	-096.910	+0.665207
7.861230	-105.752	+0.663166
7.861719	-110.254	+0.664739
7.861133	-108.949	+0.661991
7.861523	-104.513	+0.659717
7.861621	-096.294	+0.655977
7.861621	-082.098	+0.652336
7.861523	-064.191	+0.650188
7.861523	-044.545	+0.651783
7.861719	-022.569	+0.651145
7.861523	-000.408	+0.645276
7.861328	+022.885	+0.642036
7.861621	+045.306	+0.644867
7.861230	+066.724	+0.647210
7.861719	+084.783	+0.647418
7.861523	+097.951	+0.649367
7.861621	+106.105	+0.655917
7.861133	+109.657	+0.661998
7.861621	+107.466	+0.668405
7.861621	+101.262	+0.672232
7.861133	+092.878	+0.674732
7.861426	+080.782	+0.678342
7.861328	+066.423	+0.677711
7.861621	+050.916	+0.675951
7.861719	+034.470	+0.677660
7.861621	+016.236	+0.681080
7.861621	-002.257	+0.679442
7.861426	-020.930	+0.678396
7.861719	-040.315	+0.676436
7.861328	-059.168	+0.677651
7.861133	-076.943	+0.672680
7.861133	-091.614	+0.667590
7.861719	-101.508	+0.664960
7.861523	-107.484	+0.664959
7.861523	-109.792	+0.664994
7.861230	-106.786	+0.662663
7.861719	-100.720	+0.658054
7.861230	-090.497	+0.654824
7.861621	-074.075	+0.654109
7.861230	-055.584	+0.652383
7.861328	-034.989	+0.650891
7.861523	-013.048	+0.647607
7.861328	+009.518	+0.647259
7.861230	+032.376	+0.646119
7.861133	+054.245	+0.643732
7.861328	+073.931	+0.643664
7.861523	+089.837	+0.646407
7.861035	+100.243	+0.650552
7.861328	+106.891	+0.657937
7.861133	+109.149	+0.663698
7.861133	+105.081	+0.669953
7.861133	+098.347	+0.674614
7.861328	+088.771	+0.678677
7.861133	+075.751	+0.676978
7.861523	+060.828	+0.678524
7.861523	+044.963	+0.678587
7.861230	+027.955	+0.674415
7.861426	+009.795	+0.673402
7.861230	-008.508	+0.674585
7.861426	-027.581	+0.676869
7.861719	-046.393	+0.676138
7.861133	-065.110	+0.676255
7.861719	-082.593	+0.673755
7.861719	-094.457	+0.672779
7.861719	-103.777	+0.670622
7.861621	-108.578	+0.668710
7.861621	-108.258	+0.665883
7.861133	-104.921	+0.662726
7.861426	-097.652	+0.658620
7.861230	-085.562	+0.658117
7.861230	-068.699	+0.657779
7.861035	-049.773	+0.656900
7.861230	-028.807	+0.654655
7.861426	-007.325	+0.651884
7.861523	+015.198	+0.650432
7.861523	+037.261	+0.650295
7.861621	+058.451	+0.649730
7.861719	+077.107	+0.648349
7.861621	+091.677	+0.649681
7.861523	+100.974	+0.653078
7.861426	+106.666	+0.658931
7.861230	+107.990	+0.663975
7.861523	+103.070	+0.668182
7.861719	+096.578	+0.674072
7.861621	+087.100	+0.680549
7.861230	+073.921	+0.679748
7.861719	+058.872	+0.682963
7.861523	+042.274	+0.684972
7.861230	+024.275	+0.684830
7.861719	+005.509	+0.678954
7.861621	-013.376	+0.674794
7.861523	-033.202	+0.673101
7.861719	-052.205	+0.671271
7.861328	-071.126	+0.672400
7.861133	-087.925	+0.671470
7.861426	-098.776	+0.667282
7.861426	-107.398	+0.665075
7.861719	-111.570	+0.667640
7.861523	-109.641	+0.666520
7.861621	-104.666	+0.662435
7.861328	-095.448	+0.656640
7.861523	-080.035	+0.651673
7.861133	-061.281	+0.648819
7.861426	-040.910	+0.649635
7.861719	-018.610	+0.648538
7.861719	+003.864	+0.648213
7.861523	+027.046	+0.648756
7.861621	+049.163	+0.650335
7.861523	+069.766	+0.648242
7.861133	+086.519	+0.648190
7.861328	+098.134	+0.654047
7.861133	+105.581	+0.659687
7.861230	+108.434	+0.663499
7.861230	+105.591	+0.668474
7.861426	+099.340	+0.669059
7.861035	+090.574	+0.672675
7.861230	+078.587	+0.679423
7.861719	+064.643	+0.683110
7.861523	+049.512	+0.687121
7.861621	+033.432	+0.686507
7.861523	+015.606	+0.683838
7.861523	-002.604	+0.680732
7.861523	-021.028	+0.681614
7.861328	-040.137	+0.676966
7.861621	-059.004	+0.672184
7.861719	-076.633	+0.669834
7.861621	-091.089	+0.671947
7.861719	-100.981	+0.669594
7.861719	-106.842	+0.665496
7.861133	-109.529	+0.663859
7.861328	-106.687	+0.662833
7.861426	-100.668	+0.662380
7.861719	-090.822	+0.656961
7.861621	-074.465	+0.651391
7.861719	-056.165	+0.651103
7.861523	-035.669	+0.651579
7.861426	-013.611	+0.646637
7.861328	+008.952	+0.643286
7.861426	+031.995	+0.644495
7.861621	+054.026	+0.645685
7.861426	+073.822	+0.646425
7.861621	+090.105	+0.648589
7.861621	+100.516	+0.648961
7.861426	+106.976	+0.655347
7.861328	+109.116	+0.664063
7.861133	+104.925	+0.669293
7.861621	+098.446	+0.669134
7.861133	+089.017	+0.673743
7.861523	+076.062	+0.680048
7.861230	+061.174	+0.683811
7.861230	+045.110	+0.684375
7.861133	+027.953	+0.684217
7.861328	+009.663	+0.681414
7.861523	-008.830	+0.677495
7.861621	-028.129	+0.677314
7.861719	-047.047	+0.678919
7.861719	-066.158	+0.677540
7.861133	-083.735	+0.668898
7.861621	-095.711	+0.663706
7.861621	-105.585	+0.663047
7.861133	-110.211	+0.664306
7.861621	-109.608	+0.662472
7.861621	-105.706	+0.658264
7.861426	-097.638	+0.653787
7.861328	-084.691	+0.654390
7.861328	-067.008	+0.652566
7.861133	-047.581	+0.652409
7.861621	-025.914	+0.649348
7.861230	-003.819	+0.643449
7.861133	+019.349	+0.643063
7.861621	+041.794	+0.645392
7.861328	+063.384	+0.646866
7.861719	+081.607	+0.647441
7.861133	+095.353	+0.647717
7.861328	+103.736	+0.649886
7.861621	+107.895	+0.655871
7.861621	+107.487	+0.659999
7.861719	+101.553	+0.662130
7.861523	+093.760	+0.666205
7.861426	+083.014	+0.669889
7.861328	+069.471	+0.672381
7.861230	+054.626	+0.676919
7.861035	+038.630	+0.674885
7.861523	+020.843	+0.672040
7.861328	+002.625	+0.670243
7.861328	-015.687	+0.674582
7.861523	-035.057	+0.677674
7.861621	-053.673	+0.679512
7.861328	-071.814	+0.676960
7.861230	-088.181	+0.672132
7.861719	-098.433	+0.668575
7.861328	-106.365	+0.665488
7.861133	-110.577	+0.664667
7.861426	-108.164	+0.662231
7.861621	-103.325	+0.659426
7.861621	-094.340	+0.655007
7.861523	-079.059	+0.654211
7.861621	-060.972	+0.652196
7.861426	-040.790	+0.649932
7.861230	-018.715	+0.648987
7.861230	+003.608	+0.647771
7.861133	+026.801	+0.646605
7.861426	+048.803	+0.647882
7.861621	+069.364	+0.646758
7.861523	+086.386	+0.648908
7.861328	+097.912	+0.653974
7.861328	+105.485	+0.659122
7.861426	+108.677	+0.662747
7.861621	+105.821	+0.666379
7.861035	+099.874	+0.668504
7.861328	+091.151	+0.671516
7.861523	+079.158	+0.675024
7.861133	+065.049	+0.672794
7.861328	+049.437	+0.672123
7.861621	+033.191	+0.676569
7.861035	+015.162	+0.680576
7.861719	-003.266	+0.677463
7.861719	-021.895	+0.674636
7.861719	-041.094	+0.675136
7.861719	-060.158	+0.677769
7.861621	-077.916	+0.673057
7.861523	-092.372	+0.669544
7.861328	-102.649	+0.666873
7.861426	-108.289	+0.667158
7.861719	-110.428	+0.666279
7.861133	-107.111	+0.663431
7.861621	-100.596	+0.658560
7.861523	-089.928	+0.654461
7.861230	-072.888	+0.654401
7.861719	-054.052	+0.651814
7.861328	-032.951	+0.650531
7.861328	-010.823	+0.648242
7.861426	+012.043	+0.645408
7.861621	+034.971	+0.641666
7.861426	+056.855	+0.638358
7.861133	+075.954	+0.641459
7.861230	+091.112	+0.647031
7.861621	+100.522	+0.650096
7.861328	+106.374	+0.656269
7.861230	+107.978	+0.663647
7.861133	+103.251	+0.672850
7.861719	+096.907	+0.675334
7.861426	+087.505	+0.679023
7.861426	+074.682	+0.681162
7.861230	+060.028	+0.678499
7.861523	+044.015	+0.677677
7.861230	+026.825	+0.677939
7.861523	+008.590	+0.674604
7.861719	-009.830	+0.673315
7.861719	-029.111	+0.676009
7.861621	-047.921	+0.676034
7.861426	-066.932	+0.677037
7.861621	-084.399	+0.672409
7.861035	-096.155	+0.666163
7.861230	-105.972	+0.665439
7.861719	-110.694	+0.667520
7.861328	-109.852	+0.664711
7.861523	-105.776	+0.660140
7.861719	-097.400	+0.654827
7.861523	-083.814	+0.655691
7.861719	-065.867	+0.657380
7.861719	-046.250	+0.657131
7.861523	-024.505	+0.655356
7.861621	-002.549	+0.654187
7.861621	+020.377	+0.651206
7.861230	+042.431	+0.648060
7.861426	+063.537	+0.648579
7.861523	+081.331	+0.649911
7.861426	+094.696	+0.651366
7.861426	+102.950	+0.653394
7.861523	+107.117	+0.658430
7.861035	+106.675	+0.665730
7.861523	+100.930	+0.670898
7.861523	+093.453	+0.673469
7.861621	+083.228	+0.678751
7.861133	+070.039	+0.679488
7.861523	+055.150	+0.682241
7.861719	+039.073	+0.680970
7.861133	+021.184	+0.680799
7.861426	+002.879	+0.680849
7.861621	-015.514	+0.676642
7.861328	-034.998	+0.672480
7.861328	-053.692	+0.674392
7.861230	-071.924	+0.676330
7.861719	-088.290	+0.671873
7.861719	-098.569	+0.664160
7.861523	-106.337	+0.661533
7.861328	-110.374	+0.663580
7.861035	-108.016	+0.664151
7.861328	-103.174	+0.661239
7.861523	-094.400	+0.655669
7.861328	-079.157	+0.654306
7.861621	-061.071	+0.654799
7.861426	-040.934	+0.657248
7.861621	-018.769	+0.655275
7.861035	+003.593	+0.651493
7.861621	+026.905	+0.650321
7.861035	+049.136	+0.651453
7.861230	+069.985	+0.649121
7.861621	+087.364	+0.648880
7.861621	+099.247	+0.652627
7.861426	+106.921	+0.653837
7.861719	+109.912	+0.656148
7.861523	+106.720	+0.664551
7.861621	+100.558	+0.669293
7.861133	+091.471	+0.674539
7.861328	+078.695	+0.679550
7.861230	+063.895	+0.680255
7.861328	+047.925	+0.680419
7.861328	+031.279	+0.681083
7.861328	+013.035	+0.678438
7.861426	-005.385	+0.674286
7.861133	-024.168	+0.676053
7.861719	-043.281	+0.674843
7.861133	-062.314	+0.672134
7.861523	-079.969	+0.670010
7.861719	-093.521	+0.668763
7.861133	-103.478	+0.663842
7.861133	-108.685	+0.664434
7.861328	-109.867	+0.663749
7.861719	-106.310	+0.661619
7.861426	-099.339	+0.658684
7.861621	-087.972	+0.653709
7.861719	-070.877	+0.651863
7.861230	-052.089	+0.651585
7.861719	-030.978	+0.649082
7.861230	-009.104	+0.648306
7.861230	+013.657	+0.646836
7.861328	+036.333	+0.647675
7.861426	+057.883	+0.651645
7.861523	+076.826	+0.648139
7.861523	+091.837	+0.647901
7.861133	+100.851	+0.654164
7.861035	+106.581	+0.657523
7.861523	+107.697	+0.658806
7.861426	+102.625	+0.664974
7.861328	+096.226	+0.670735
7.861426	+086.589	+0.678026
7.861621	+073.849	+0.679426
7.861133	+059.122	+0.681669
7.861426	+043.230	+0.680177
7.861719	+026.172	+0.678452
7.861035	+008.006	+0.678481
7.861133	-010.256	+0.676107
7.861328	-029.351	+0.675077
7.861230	-048.111	+0.675152
7.861621	-066.703	+0.675824
7.861523	-083.970	+0.671142
7.861621	-095.618	+0.666375
7.861523	-104.975	+0.665206
7.861328	-110.084	+0.664937
7.861621	-109.307	+0.661502
7.861719	-105.431	+0.662205
7.861523	-097.592	+0.659806
7.861719	-084.100	+0.657238
7.861523	-066.510	+0.655845
7.861719	-046.922	+0.653600
7.861230	-025.063	+0.651230
7.861621	-003.035	+0.648450
7.861328	+020.295	+0.644499
7.861133	+042.855	+0.640248
7.861230	+064.536	+0.635524
7.861523	+083.140	+0.638206
7.861426	+096.861	+0.646019
7.861328	+105.294	+0.652850
7.861523	+109.284	+0.656926
7.861621	+107.978	+0.660006
7.861621	+101.834	+0.665804
7.861523	+093.479	+0.671244
7.861621	+081.948	+0.676802
7.861230	+067.987	+0.681506
7.861523	+052.737	+0.684857
7.861426	+036.610	+0.680206
7.861621	+018.780	+0.679639
7.861133	+000.553	+0.676539
7.861328	-017.758	+0.675276
7.861133	-036.934	+0.675592
7.861621	-055.636	+0.674763
7.861328	-073.629	+0.674106
7.861621	-089.410	+0.673186
7.861133	-099.752	+0.670204
7.861719	-106.881	+0.664132
7.861719	-110.729	+0.662606
7.861621	-108.074	+0.660169
7.861328	-102.590	+0.653981
7.861230	-093.213	+0.649619
7.861035	-077.092	+0.646276
7.861328	-058.745	+0.646513
7.861230	-038.265	+0.651012
7.861523	-015.950	+0.649831
7.861426	+006.620	+0.647143
7.861035	+029.786	+0.647745
7.861230	+051.820	+0.648607
7.861523	+071.891	+0.647782
7.861621	+088.375	+0.648376
7.861328	+099.046	+0.648978
7.861133	+105.919	+0.652644
7.861328	+108.504	+0.656748
7.861719	+104.686	+0.663863
7.861719	+098.517	+0.667583
7.861719	+089.554	+0.673058
7.861035	+077.102	+0.679484
7.861035	+062.842	+0.681335
7.861328	+047.339	+0.683531
7.861426	+031.224	+0.685115
7.861719	+013.752	+0.681882
7.861523	-004.127	+0.676482
7.861719	-022.213	+0.678120
7.861523	-040.564	+0.679102
7.861328	-059.122	+0.678655
7.861719	-076.295	+0.671907
7.861523	-090.349	+0.668446
7.861328	-100.765	+0.669058
7.861230	-106.362	+0.670039
7.861621	-109.514	+0.667562
7.861035	-106.893	+0.663672
7.861426	-100.485	+0.659805
7.861133	-091.320	+0.657210
7.861719	-074.652	+0.655143
7.861719	-055.911	+0.652727
7.861719	-035.288	+0.650887
7.861328	-012.793	+0.647723
7.861719	+010.079	+0.646486
7.861523	+033.361	+0.645596
7.861523	+056.120	+0.641346
7.861621	+076.237	+0.639483
7.861621	+092.781	+0.643145
7.861523	+103.084	+0.648689
7.861035	+109.027	+0.656315
7.861719	+110.581	+0.663453
7.861621	+105.178	+0.668324
7.861133	+097.891	+0.669614
7.861230	+087.744	+0.674953
7.861328	+073.854	+0.674965
7.861133	+058.655	+0.675583
7.861426	+042.241	+0.675565
7.861621	+024.400	+0.671523
7.861621	+006.006	+0.666867
7.861133	-012.531	+0.670838
7.861230	-032.027	+0.676844
7.861230	-050.606	+0.677572
7.861621	-069.284	+0.675508
7.861328	-086.257	+0.671462
7.861230	-097.016	+0.665588
7.861133	-106.102	+0.663325
7.861719	-110.557	+0.667295
7.861621	-109.192	+0.662570
7.861230	-104.806	+0.659430
7.861426	-096.139	+0.657757
7.861328	-081.852	+0.653113
7.861426	-063.607	+0.648440
7.861035	-043.714	+0.649991
7.861426	-021.651	+0.649442
7.861133	+000.615	+0.647528
7.861230	+023.670	+0.648170
7.861719	+045.629	+0.647462
7.861035	+066.756	+0.644185
7.861719	+083.973	+0.644284
7.861230	+096.691	+0.648566
7.861621	+104.758	+0.655001
7.861621	+108.110	+0.660054
7.861621	+106.799	+0.668502
7.861719	+100.580	+0.674471
7.861621	+092.349	+0.678090
7.861621	+080.871	+0.684112
7.861621	+066.797	+0.684576
7.861230	+051.830	+0.683597
7.861621	+035.783	+0.680825
7.861621	+017.994	+0.681371
7.861230	-000.065	+0.679698
7.861523	-018.232	+0.678845
7.861621	-037.202	+0.675859
7.861523	-055.529	+0.677947
7.861719	-073.009	+0.678964
7.861426	-088.195	+0.676414
7.861230	-097.841	+0.673448
7.861523	-104.356	+0.668639
7.861133	-108.127	+0.667563
7.861035	-105.930	+0.665987
7.861523	-101.148	+0.662806
7.861426	-093.310	+0.659608
7.861719	-078.409	+0.656356
7.861523	-061.037	+0.652598
7.861719	-041.513	+0.652306
7.861328	-019.664	+0.652315
7.861621	+002.320	+0.649466
7.861719	+025.510	+0.644869
7.861230	+047.912	+0.643400
7.861328	+069.050	+0.646957
7.861426	+086.697	+0.652908
7.861133	+099.168	+0.652242
7.861719	+106.967	+0.652502
7.861621	+110.321	+0.659992
7.861523	+107.486	+0.669927
7.861621	+101.282	+0.672035
7.861621	+092.597	+0.674915
7.861230	+079.837	+0.677296
7.861426	+064.846	+0.679708
7.861621	+048.438	+0.682776
7.861328	+031.208	+0.680976
7.861621	+012.520	+0.678471
7.861621	-006.368	+0.676169
7.861328	-025.599	+0.677528
7.861328	-044.763	+0.676570
7.861523	-063.918	+0.675725
7.861426	-081.407	+0.674052
7.861621	-094.259	+0.669707
7.861621	-104.135	+0.666354
7.861426	-109.095	+0.666695
7.861719	-109.599	+0.663758
7.861523	-105.826	+0.663092
7.861328	-098.470	+0.659689
7.861523	-086.579	+0.653913
7.861230	-069.408	+0.649662
7.861133	-050.636	+0.649344
7.861523	-029.631	+0.650075
7.861523	-007.948	+0.649750
7.861719	+014.764	+0.649922
7.861621	+037.379	+0.649720
7.861133	+059.095	+0.647156
7.861719	+078.294	+0.645858
7.861426	+093.634	+0.648019
7.861621	+102.648	+0.652094
7.861035	+107.989	+0.659690
7.861523	+108.719	+0.664370
7.861328	+103.005	+0.667946
7.861328	+095.973	+0.672754
7.861230	+085.846	+0.677536
7.861426	+072.282	+0.677929
7.861230	+057.270	+0.682764
7.861328	+041.136	+0.680755
7.861328	+023.507	+0.678100
7.861426	+005.250	+0.677749
7.861426	-013.148	+0.675068
7.861523	-032.594	+0.673835
7.861328	-051.252	+0.675427
7.861621	-069.779	+0.674601
7.861523	-086.602	+0.669065
7.861230	-097.195	+0.664921
7.861328	-105.984	+0.664435
7.861426	-110.438	+0.666413
7.861133	-108.616	+0.663811
7.861523	-104.248	+0.657067
7.861426	-095.696	+0.653202
7.861523	-081.264	+0.655935
7.861426	-063.332	+0.653132
7.861133	-043.490	+0.651586
7.861523	-021.557	+0.650431
7.861719	+000.608	+0.649495
7.861328	+023.816	+0.648749
7.861035	+045.969	+0.645295
7.861426	+066.982	+0.642385
7.861035	+084.274	+0.645098
7.861621	+096.478	+0.649535
7.861230	+104.426	+0.657249
7.861621	+107.901	+0.664163
7.861621	+106.171	+0.670462
7.861621	+100.319	+0.675995
7.861719	+092.011	+0.680742
7.861328	+080.934	+0.681143
7.861523	+067.241	+0.680317
7.861426	+052.036	+0.685355
7.861035	+036.057	+0.681916
7.861426	+018.092	+0.677530
7.861523	-000.137	+0.675694
7.861621	-018.410	+0.677334
7.861328	-037.715	+0.675149
7.861230	-056.609	+0.675573
7.861133	-074.584	+0.675083
7.861328	-090.368	+0.673839
7.861523	-100.643	+0.670543
7.861328	-107.444	+0.667143
7.861621	-110.930	+0.666543
7.861523	-107.854	+0.665461
7.861035	-102.147	+0.662733
7.861230	-092.281	+0.657837
7.861621	-075.935	+0.656298
7.861523	-057.629	+0.655820
7.861621	-037.016	+0.653249
7.861328	-014.862	+0.650063
7.861523	+007.759	+0.648664
7.861328	+031.088	+0.645841
7.861523	+053.362	+0.645879
7.861523	+073.670	+0.644194
7.861523	+090.143	+0.641608
7.861035	+100.436	+0.645859
7.861230	+107.457	+0.655043
7.861035	+109.425	+0.659483
7.861230	+105.097	+0.661471
7.861230	+098.803	+0.663843
7.861230	+089.066	+0.673326
7.861719	+076.250	+0.678832
7.861719	+061.390	+0.679003
7.861133	+045.335	+0.679734
7.861133	+028.373	+0.681428
7.861035	+010.021	+0.680290
7.861328	-008.520	+0.677372
7.861426	-027.592	+0.677185
7.861133	-046.523	+0.676886
7.861328	-065.334	+0.678095
7.861035	-082.525	+0.676893
7.861426	-094.827	+0.676805
7.861328	-104.452	+0.674144
7.861426	-109.507	+0.671355
7.861230	-109.642	+0.665309
7.861328	-105.825	+0.660800
7.861426	-098.265	+0.657170
7.861523	-085.470	+0.656141
7.861523	-067.880	+0.655792
7.861523	-048.660	+0.654742
7.861328	-027.166	+0.651524
7.861230	-005.473	+0.650357
7.861621	+017.245	+0.647608
7.861328	+039.493	+0.644939
7.861719	+060.739	+0.647445
7.861523	+079.013	+0.649031
7.861426	+092.993	+0.651400
7.861426	+101.725	+0.652629
7.861328	+106.913	+0.655950
7.861621	+107.471	+0.663391
7.861621	+102.133	+0.670355
7.861133	+094.940	+0.673994
7.861523	+085.072	+0.679209
7.861719	+072.055	+0.680736
7.861328	+057.077	+0.682570
7.861133	+040.976	+0.682014
7.861133	+023.311	+0.680518
7.861426	+005.033	+0.677550
7.861523	-013.363	+0.676016
7.861328	-032.854	+0.673759
7.861621	-051.593	+0.674680
7.861719	-070.221	+0.674227
7.861328	-087.207	+0.667508
7.861621	-098.020	+0.662586
7.861426	-106.624	+0.660760
7.861328	-110.936	+0.660359
7.861230	-109.168	+0.660289
7.861621	-104.472	+0.661379
7.861719	-095.628	+0.660303
7.861426	-080.784	+0.656488
7.861426	-062.426	+0.650961
7.861523	-042.330	+0.649829
7.861621	-020.075	+0.647329
7.861035	+002.404	+0.645411
7.861523	+025.753	+0.646009
7.861230	+047.967	+0.645332
7.861230	+068.853	+0.645309
7.861426	+085.934	+0.649726
7.861133	+097.929	+0.649438
7.861328	+105.466	+0.651660
7.861426	+108.535	+0.657384
7.861426	+106.202	+0.660719
7.861719	+100.084	+0.666183
7.861328	+091.575	+0.674147
7.861621	+079.547	+0.674492
7.861426	+065.391	+0.675154
7.861035	+050.075	+0.681102
7.861621	+033.756	+0.681269
7.861523	+015.760	+0.678934
7.861719	-002.551	+0.673565
7.861426	-021.052	+0.671407
7.861621	-040.066	+0.671426
7.861523	-058.857	+0.675141
7.861328	-076.555	+0.673616
7.861328	-091.069	+0.668455
7.861328	-101.294	+0.665067
7.861523	-107.191	+0.665839
7.861035	-109.729	+0.664250
7.861426	-106.680	+0.662390
7.861133	-100.453	+0.662084
7.861523	-090.678	+0.660162
7.861328	-074.207	+0.655335
7.861523	-055.953	+0.650957
7.861621	-035.664	+0.648162
7.861719	-013.800	+0.647262
7.861621	+008.516	+0.648505
7.861133	+031.419	+0.646288
7.861230	+053.529	+0.645072
7.861719	+073.363	+0.646602
7.861133	+089.689	+0.650777
7.861230	+100.182	+0.653674
7.861621	+106.542	+0.656942
7.861523	+108.804	+0.660350
